t_ms,frame,dt_ms,fps_smooth,boat_x,boat_y,cam_x,cam_y,culling_enabled,radius_tiles,chunks_visible,chunks_loaded_total,chunks_load_started,chunks_load_finished,chunks_unload_started,chunks_unload_finished,load_queue_len,note
35481,2119,16.6978,60.0454,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
35697,2132,16.3189,59.9988,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
35914,2145,17.1442,59.9988,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
36131,2158,16.6165,59.9988,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
36331,2170,16.7187,59.9988,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
36531,2182,16.9653,60.0376,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
36747,2195,16.5915,60.0376,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
36963,2208,16.7359,60.0376,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
37164,2220,17.2297,60.0376,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
37380,2233,16.4012,60.0376,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
37581,2245,18.4339,60.0503,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
37796,2258,16.6113,60.0503,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
38013,2271,16.6457,60.0503,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
38214,2283,17.3403,60.0503,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
38430,2296,16.7971,60.0503,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
38647,2309,16.8243,59.9922,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
38863,2322,17.0695,59.9922,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
39063,2334,17.1996,59.9922,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
39280,2347,17.1764,59.9922,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
39480,2359,17.0645,59.9922,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
39696,2372,16.6679,60.0496,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
39912,2385,16.396,60.0496,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
40112,2397,16.6904,60.0496,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
40312,2409,16.421,60.0496,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
40512,2421,16.5095,60.0496,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
40729,2434,16.2427,60.0235,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
40945,2447,16.4542,60.0235,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
41162,2460,17.122,60.0235,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
41362,2472,16.6317,60.0235,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
41578,2485,16.5984,60.0213,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
41794,2498,16.2625,60.0213,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
41995,2510,16.6446,60.0213,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
42211,2523,17.5264,60.0213,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
42412,2535,17.8318,60.0213,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
42612,2547,17.8956,60.0462,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
42827,2560,16.1841,60.0462,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
43044,2573,16.7711,60.0462,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
43244,2585,16.6345,60.0462,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
43461,2598,16.8395,60.0462,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
43663,2610,4.86566,59.9997,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
43877,2623,16.5991,59.9997,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
44093,2636,16.6222,59.9997,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
44294,2648,16.6287,59.9997,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
44494,2660,16.4584,59.9997,-752.054,-521.316,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
44694,2672,15.5002,60.048,-752.054,-521.316,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
44910,2685,16.4471,60.048,-752.054,-521.316,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
45110,2697,16.6865,60.048,-752.054,-521.316,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
45310,2709,16.6745,60.048,-752.054,-521.316,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
45526,2722,16.7948,60.048,-752.054,-521.316,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
45742,2735,16.6632,60.0446,-752.054,-521.316,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
45943,2747,16.5086,60.0446,-752.054,-521.316,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
46159,2760,16.642,60.0446,-752.054,-521.316,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
46359,2772,16.5154,60.0446,-752.054,-521.316,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
46576,2785,17.3068,60.0446,-752.054,-521.316,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
46792,2798,16.0109,59.9856,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
47009,2811,16.5886,59.9856,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
47209,2823,17.0288,59.9856,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
47409,2835,16.7165,59.9856,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
47609,2847,16.6745,59.9856,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
47825,2860,16.8973,60.0571,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
48041,2873,16.8366,60.0571,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
48242,2885,17.0896,60.0571,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
48442,2897,16.7452,60.0571,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
48658,2910,16.3641,60.0571,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
48875,2923,17.0124,60.0088,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
49091,2936,16.7843,60.0088,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
49291,2948,16.6268,60.0088,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
49508,2961,17.5779,60.0088,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
49708,2973,17.8709,60.0806,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
49924,2986,16.5583,60.0806,-752.054,-511.259,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
50140,2999,16.5689,60.0806,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
50341,3011,16.45,60.0806,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
50541,3023,16.9236,60.0806,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
50748,3034,39.617,59.984,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
50956,3048,16.5847,59.984,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
51173,3061,16.6368,59.984,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
51373,3073,16.7414,59.984,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
51574,3085,16.6262,59.984,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
51778,3097,18.7559,60.0381,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
51989,3110,16.5062,60.0381,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
52206,3123,16.806,60.0381,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
52406,3135,16.3884,60.0381,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
52623,3148,16.6555,60.0381,-752.054,-517.912,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
52823,3160,17.6037,60.0463,-752.054,-517.912,-752.054,-517.912,1,25,18,32,0,0,0,0,0,
53039,3173,16.9086,60.0463,-752.054,-517.912,-752.054,-517.912,1,25,18,32,0,0,0,0,0,
53256,3186,16.8234,60.0463,-752.054,-517.912,-752.054,-517.912,1,25,18,32,0,0,0,0,0,
53456,3198,16.6735,60.0463,-752.054,-517.912,-752.054,-517.912,1,25,18,32,0,0,0,0,0,
53656,3210,17.2813,60.0463,-752.054,-517.912,-752.054,-517.912,1,25,18,32,0,0,0,0,0,
53872,3223,16.0839,59.9928,-752.054,-517.912,-752.054,-517.912,1,25,18,32,0,0,0,0,0,
54072,3235,16.5703,59.9928,-752.054,-517.912,-752.054,-517.912,1,25,18,32,0,0,0,0,0,
54288,3248,16.6657,59.9928,-752.054,-517.912,-752.054,-517.912,1,25,18,32,0,0,0,0,0,
54489,3260,17.1315,59.9928,-752.054,-504.518,-752.054,-504.518,1,25,18,32,0,0,0,0,0,
54705,3273,16.8596,59.9928,-752.054,-504.518,-752.054,-504.518,1,25,18,32,0,0,0,0,0,
54906,3285,17.7953,60.0566,-752.054,-504.518,-752.054,-504.518,1,25,18,32,0,0,0,0,0,
55121,3298,16.5967,60.0566,-752.054,-504.518,-752.054,-504.518,1,25,18,32,0,0,0,0,0,
55337,3311,15.7327,60.0566,-752.054,-504.518,-752.054,-504.518,1,25,18,32,0,0,0,0,0,
55538,3323,16.7621,60.0566,-752.054,-504.518,-752.054,-504.518,1,25,18,32,0,0,0,0,0,
55754,3336,16.2692,60.044,-752.054,-504.518,-752.054,-504.518,1,25,18,32,0,0,0,0,0,
55955,3348,16.8598,60.044,-752.054,-521.054,-752.054,-521.054,1,25,18,32,0,0,0,0,0,
56171,3361,16.3602,60.044,-752.054,-521.054,-752.054,-521.054,1,25,18,32,0,0,0,0,0,
56371,3373,16.6817,60.044,-752.054,-521.054,-752.054,-521.054,1,25,18,32,0,0,0,0,0,
56588,3386,17.5507,60.044,-752.054,-504.46,-752.054,-504.46,1,25,18,32,0,0,0,0,0,
56789,3398,17.6357,60.0035,-752.054,-504.46,-752.054,-504.46,1,25,18,32,0,0,0,0,0,
57004,3411,16.6091,60.0035,-752.054,-504.46,-752.054,-504.46,1,25,18,32,0,0,0,0,0,
57221,3424,16.7846,60.0035,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
57421,3436,16.4642,60.0035,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
57621,3448,16.6916,60.0035,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
57832,3460,27.2092,59.9979,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
58037,3473,16.5966,59.9979,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
58253,3486,16.8251,59.9979,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
58454,3498,16.8174,59.9979,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
58670,3511,16.8786,59.9979,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
58885,3524,16.3002,60.0486,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
59086,3536,16.7591,60.0486,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
59302,3549,16.4676,60.0486,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
59502,3561,16.2115,60.0486,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
59703,3573,16.5004,60.0486,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
59918,3586,16.3961,60.0378,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
60119,3598,17.0261,60.0378,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
60319,3610,17.0234,60.0378,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
60535,3623,17.0214,60.0378,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
60736,3635,16.9152,60.0378,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
60952,3648,16.7797,59.9918,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
61169,3661,16.7904,59.9918,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
61384,3674,16.5403,59.9918,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
61586,3686,16.6433,59.9918,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
61802,3699,16.5415,59.9918,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
62003,3711,17.3157,60.0294,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
62218,3724,17.1695,60.0294,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
62435,3737,16.7127,60.0294,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
62652,3750,17.3423,60.0294,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
62868,3763,16.8103,60.0654,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
63084,3776,16.659,60.0654,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
63300,3789,16.2663,60.0654,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
63501,3801,16.5868,60.0654,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
63718,3814,16.7497,60.0654,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
63920,3826,5.02531,60.0187,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
64134,3839,16.9077,60.0187,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
64350,3852,16.4976,60.0187,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
64550,3864,16.1329,60.0187,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
64767,3877,16.7535,60.0187,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
64970,3889,19.5498,59.9908,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
65183,3902,16.8239,59.9908,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
65400,3915,16.4491,59.9908,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
65600,3927,16.5359,59.9908,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
65817,3940,17.1156,59.9908,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
66033,3953,17.8216,60.0747,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
66249,3966,17.3507,60.0747,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
66449,3978,16.4222,60.0747,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
66650,3990,16.8839,60.0747,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
66866,4003,16.9886,60.0747,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
67082,4016,16.48,60.0368,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
67299,4029,16.5374,60.0368,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
67500,4041,17.2754,60.0368,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
67716,4054,17.7373,60.0368,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
67932,4067,16.2308,60.0456,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
68148,4080,16.8047,60.0456,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
68365,4093,16.8003,60.0456,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
68582,4106,17.0859,60.0456,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
68797,4119,16.6525,60.0456,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
68998,4131,17.6112,60.0608,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
69215,4144,17.3527,60.0608,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
69415,4156,16.6614,60.0608,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
69632,4169,17.2215,60.0608,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
69848,4182,16.3549,60.0608,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
70065,4195,16.9795,59.9731,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
70281,4208,16.8813,59.9731,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
70498,4221,16.7253,59.9731,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
70714,4234,17.2551,59.9731,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
70931,4247,16.6604,59.9731,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
71131,4259,17.2532,59.9983,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
71347,4272,16.6574,59.9983,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
71564,4285,17.135,59.9983,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
71781,4298,16.7581,59.9983,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
71981,4310,17.2258,60.0591,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
72196,4323,16.3757,60.0591,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
72413,4336,16.8593,60.0591,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
72629,4349,16.2866,60.0591,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
72830,4361,16.7944,60.0591,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
73032,4373,9.04953,59.9989,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
73245,4386,16.8254,59.9989,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
73446,4398,16.7804,59.9989,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
73646,4410,16.3665,59.9989,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
73862,4423,16.5449,59.9989,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
74063,4435,5.94982,60.0402,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
74279,4448,16.5559,60.0402,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
74479,4460,16.4105,60.0402,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
74696,4473,17.5069,60.0402,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
74897,4485,17.9853,60.0402,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
75111,4498,16.6823,60.0655,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
75312,4510,16.5974,60.0655,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
75528,4523,16.9594,60.0655,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
75728,4535,16.0804,60.0655,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
75929,4547,17.0309,60.0655,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
76129,4559,15.7118,59.9877,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
76344,4572,16.6992,59.9877,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
76544,4584,17.001,59.9877,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
76745,4596,17.3059,59.9877,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
76962,4609,17.4377,59.9877,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
77176,4622,16.5678,60.068,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
77377,4634,16.3411,60.068,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
77593,4647,16.3074,60.068,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
77793,4659,15.5598,60.068,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
78009,4672,16.7468,60.068,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
78209,4684,16.739,60.0998,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
78410,4696,17.0334,60.0998,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
78626,4709,16.7486,60.0998,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
78843,4722,17.3831,60.0998,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
79061,4735,17.8085,59.9846,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
79276,4748,16.3315,59.9846,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
79493,4761,16.8631,59.9846,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
79693,4773,16.0283,59.9846,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
79893,4785,16.7559,59.9846,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
80096,4797,4.89768,59.9224,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
80309,4810,16.8894,59.9224,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
80526,4823,16.5457,59.9224,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
80726,4835,16.4589,59.9224,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
80926,4847,17.0286,59.9224,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
81127,4859,12.9902,60.1069,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
81342,4872,16.5289,60.1069,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
81559,4885,16.8523,60.1069,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
81775,4898,16.6153,60.1069,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
81977,4910,17.7585,60.1069,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
82192,4923,17.5529,59.995,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
82408,4936,16.6054,59.995,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
82625,4949,16.6815,59.995,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
82826,4961,16.9618,59.995,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
83041,4974,16.4357,59.995,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
83242,4986,16.4882,60.0546,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
83458,4999,16.6098,60.0546,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
83673,5012,16.2541,60.0546,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
83874,5024,15.9198,60.0546,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
84075,5036,17.4028,60.0546,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
84291,5049,16.7659,60.0119,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
84507,5062,16.4235,60.0119,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
84724,5075,16.5644,60.0119,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
84939,5088,16.1023,60.0119,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
85141,5100,17.1521,60.0593,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
85357,5113,16.453,60.0593,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
85574,5126,16.9892,60.0593,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
85790,5139,16.9762,60.0593,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
86006,5152,16.3633,60.0593,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
86209,5164,10.3855,60.0267,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
86423,5177,17.0031,60.0267,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
86640,5190,17.4711,60.0267,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
86840,5202,16.1436,60.0267,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
87056,5215,17.2413,60.0267,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
87273,5228,16.9573,60.0417,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
87489,5241,15.9025,60.0417,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
87689,5253,16.7297,60.0417,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
87889,5265,16.9435,60.0417,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
88106,5278,17.19,60.0417,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
88322,5291,16.8661,59.9838,-752.054,-514.454,-752.054,-514.454,1,25,18,32,0,0,0,0,0,
